possession_team,quarter,down,yards_to_go,yards_to_endzone,seconds_in_half_remaining,score_diff_offense,called_pass,play_result,description,cfl_game_id,play_id,distance_bucket,field_bucket,score_bucket,time_bucket
EDM,4,1,10.0,87.0,583,-33.0,0,Nothing,"Shotgun #22 J.Leake rush middle for 14 yards gain to the EDM37 (#24 R.Panabaker), 1ST DOWN",6432,28-1	,Long (8+),Own Deep,Trailing 8+,Late Half
EDM,4,1,10.0,73.0,549,-33.0,1,Nothing,"No Huddle-Shotgun #2 T.Ford pass complete short middle to #85 G.Cobb caught at EDM46, for 20 yards to the HAM53 (#3 K.George), 1ST DOWN",6432,28-2	,Long (8+),Own Territory,Trailing 8+,Late Half
EDM,4,1,10.0,53.0,523,-33.0,1,Nothing,No Huddle-Shotgun #2 T.Ford pass incomplete deep middle to #85 G.Cobb thrown to HAM27,6432,28-3	,Long (8+),Midfield,Trailing 8+,Late Half
EDM,4,2,10.0,53.0,498,-33.0,1,Nothing,"No Huddle-Shotgun #2 T.Ford pass complete short left to #22 J.Leake caught at EDM54, for 12 yards to the HAM41 (#20 D.Thomas), 1ST DOWN",6432,28-4	,Long (8+),Midfield,Trailing 8+,Late Half
EDM,4,1,10.0,41.0,489,-33.0,0,Nothing,No Huddle-Shotgun #2 T.Ford rush right for 8 yards gain to the HAM33 (#27 J.Moxey),6432,28-5	,Long (8+),Midfield,Trailing 8+,Late Half
EDM,4,2,2.0,33.0,457,-33.0,0,Nothing,"No Huddle-Shotgun #2 T.Ford rush left for 3 yards gain to the HAM30 (#20 D.Thomas), 1ST DOWN",6432,28-6	,Short (1-3),Opponent Territory,Trailing 8+,Late Half
EDM,4,1,10.0,30.0,425,-33.0,1,Nothing,No Huddle-Shotgun #2 T.Ford pass incomplete short right to #87 E.Lewis thrown to HAM25 broken up by #15 K.Wilson,6432,28-7	,Long (8+),Opponent Territory,Trailing 8+,Late Half
EDM,4,2,10.0,30.0,402,-33.0,1,Penalty,"Shotgun #2 T.Ford pass incomplete deep left to #17 D.Mitchell thrown to HAM05, 1ST DOWN, PENALTY HAM Pass interference, defense (#23 R.Leonard) 25 yards from HAM30 to HAM05, 1ST DOWN. NO PLAY",6432,28-8	,Long (8+),Opponent Territory,Trailing 8+,Late Half
EDM,4,1,5.0,5.0,383,-33.0,1,Nothing,Shotgun #2 T.Ford pass incomplete short right to #19 K.Gittens Jr. thrown to HAM-02,6432,28-9	,Medium (4-7),Red Zone,Trailing 8+,Late Half
EDM,4,2,5.0,5.0,363,-33.0,1,Touchdown,"Shotgun #2 T.Ford pass complete deep left to #19 K.Gittens Jr. caught at HAM-18, for 5 yards to the HAM00 TOUCHDOWN, clock 05:59",6432,28-10	,Medium (4-7),Red Zone,Trailing 8+,Late Half
HAM,4,1,10.0,33.0,316,27.0,0,Nothing,Shotgun #9 J.Butler rush middle for 5 yards gain to the EDM28 (#91 S.Oakman),6432,30-1	,Long (8+),Opponent Territory,Leading 8+,Late Half
HAM,4,2,5.0,28.0,266,27.0,0,Nothing,No Huddle-Shotgun #9 J.Butler rush middle for 1 yard gain to the EDM27 (#93 R.McKnight),6432,30-2	,Medium (4-7),Opponent Territory,Leading 8+,Late Half
EDM,4,1,10.0,70.0,201,-30.0,1,Nothing,"Shotgun #2 T.Ford pass complete short left to #87 E.Lewis caught at EDM38, for 9 yards to the EDM49 (#24 R.Panabaker)",6432,31-1	,Long (8+),Own Territory,Trailing 8+,Late Half
EDM,4,2,1.0,61.0,183,-30.0,0,Nothing,"No Huddle-Shotgun #22 J.Leake rush right for 1 yard gain to the EDM50 (#15 K.Wilson), 1ST DOWN",6432,31-2	,Short (1-3),Own Territory,Trailing 8+,Late Half
EDM,4,1,10.0,60.0,172,-30.0,1,Nothing,"No Huddle-Shotgun #2 T.Ford pass complete deep left to #22 J.Leake caught at HAM40, for 22 yards to the HAM38 (#23 R.Leonard), 1ST DOWN",6432,31-3	,Long (8+),Midfield,Trailing 8+,Late Half
EDM,4,1,10.0,38.0,152,-30.0,1,Nothing,"No Huddle-Shotgun #2 T.Ford pass complete short left to #11 H.Mayala caught at HAM30, for 17 yards to the HAM21 (#24 R.Panabaker), 1ST DOWN",6432,31-4	,Long (8+),Opponent Territory,Trailing 8+,Late Half
EDM,4,1,10.0,21.0,136,-30.0,1,Nothing,No Huddle-Shotgun #2 T.Ford pass incomplete deep middle to #11 H.Mayala thrown to HAM-08. #27 J.Moxey injured on the play,6432,31-5	,Long (8+),Opponent Territory,Trailing 8+,Late Half
EDM,4,2,10.0,21.0,131,-30.0,1,Nothing,"Shotgun #2 T.Ford pass complete short left to #19 K.Gittens Jr. caught at HAM22, for 1 yard to the HAM20 (#20 D.Thomas)",6432,31-6	,Long (8+),Opponent Territory,Trailing 8+,Late Half
EDM,4,3,9.0,20.0,116,-30.0,1,Touchdown,"No Huddle-Shotgun #2 T.Ford pass complete short right to #85 G.Cobb caught at HAM04, for 20 yards to the HAM00 TOUCHDOWN, clock 01:51, 1ST DOWN",6432,31-7	,Long (8+),Red Zone,Trailing 8+,2-min
HAM,4,1,10.0,67.0,105,22.0,0,Nothing,Shotgun #34 A.Milanovic-Litre rush middle for 4 yards gain to the HAM47 (#91 S.Oakman),6432,33-1	,Long (8+),Own Territory,Leading 8+,2-min
HAM,4,2,6.0,63.0,84,22.0,0,Nothing,No Huddle-Shotgun #34 A.Milanovic-Litre rush right for 4 yards loss to the HAM43 fumbled by #34 A.Milanovic-Litre at HAM43 forced by #48 N.Anderson recovered by EDM #5 K.Gray at HAM43 #5 K.Gray return 8 yards to the HAM35 lateral to #24 D.Bratton for 15 yards gain to the HAM20 (#17 S.Bridges),6432,33-2	,Medium (4-7),Own Territory,Leading 8+,2-min
EDM,4,1,10.0,20.0,67,-22.0,0,Nothing,"Shotgun #2 T.Ford rush middle for 8 yards gain to the HAM12, End Of Play",6432,34-1	,Long (8+),Red Zone,Trailing 8+,2-min
EDM,4,2,2.0,12.0,56,-22.0,1,Touchdown,"No Huddle-Shotgun #2 T.Ford pass complete short left to #87 E.Lewis caught at HAM-07, for 12 yards to the HAM00 TOUCHDOWN, clock 00:52, 1ST DOWN",6432,34-2	,Short (1-3),Red Zone,Trailing 8+,2-min
HAM,4,1,10.0,61.0,48,16.0,0,Nothing,No Huddle-Shotgun #9 J.Butler rush middle for 0 yards to the HAM49 (#45 N.Morgan),6432,36-1	,Long (8+),Own Territory,Leading 8+,2-min
HAM,4,2,10.0,61.0,23,16.0,0,Nothing,Shotgun #9 J.Butler rush middle for 3 yards gain to the HAM52 (#45 N.Morgan),6432,36-2	,Long (8+),Own Territory,Leading 8+,2-min
BC,1,1,10.0,73.0,1779,0.0,1,Nothing,Shotgun #3 V.Adams Jr. pass incomplete deep right to #83 S.Berryhill III thrown to WPG21,6433,1-1	,Long (8+),Own Territory,Tied,Early Half
BC,1,2,10.0,73.0,1753,0.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short left to #13 A.Hollins caught at BC45, for 8 yards to the BC45 (#24 T.Bonds)",6433,1-2	,Long (8+),Own Territory,Tied,Early Half
WPG,1,1,10.0,83.0,1691,0.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short left to #84 J.Johnson caught at WPG23, for 4 yards loss to the WPG23 (#6 T.Lee)",6433,2-1	,Long (8+),Own Deep,Tied,Early Half
WPG,1,2,14.0,87.0,1651,0.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #20 B.Oliveira caught at WPG24, for 11 yards to the WPG34 (#46 B.Hladik)",6433,2-2	,Long (8+),Own Deep,Tied,Early Half
BC,1,1,10.0,55.0,1595,0.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short right to #4 K.Hatcher caught at WPG50, for 7 yards to the WPG48 (#31 E.Holm)",6433,3-1	,Long (8+),Midfield,Tied,Early Half
BC,1,2,3.0,48.0,1553,0.0,1,Nothing,Shotgun #3 V.Adams Jr. pass incomplete short right to #19 A.Eberhardt thrown to WPG41,6433,3-2	,Short (1-3),Midfield,Tied,Early Half
WPG,1,1,10.0,89.0,1529,0.0,0,Nothing,Shotgun #20 B.Oliveira rush left for 8 yards gain to the WPG29 (#29 C.Beaulieu),6433,4-1	,Long (8+),Own Deep,Tied,Early Half
WPG,1,2,2.0,81.0,1486,0.0,0,Nothing,"Shotgun #20 B.Oliveira rush middle for 11 yards gain to the WPG40 (#6 T.Lee) PENALTY WPG Holding, offence (#67 C.Kolankowski) 10 yards from WPG29 to WPG19. NO PLAY",6433,4-2	,Short (1-3),Own Deep,Tied,Early Half
WPG,1,2,12.0,91.0,1465,0.0,1,LossOfYards,Shotgun #8 Z.Collaros sacked for loss of 8 yards to the WPG11 (#46 B.Hladik) PENALTY WPG Offside declined,6433,4-3	,Long (8+),Own Deep,Tied,Early Half
BC,1,1,10.0,65.0,1425,0.0,0,Nothing,Shotgun #31 W.Stanback rush middle for 6 yards gain to the BC51 (#4 A.Bighill),6433,5-1	,Long (8+),Own Territory,Tied,Early Half
BC,1,2,4.0,59.0,1386,0.0,1,Nothing,Shotgun #3 V.Adams Jr. pass incomplete short left to #13 A.Hollins thrown to WPG46 broken up by #31 E.Holm,6433,5-2	,Medium (4-7),Midfield,Tied,Early Half
WPG,1,1,10.0,99.0,1355,0.0,1,Nothing,Shotgun #8 Z.Collaros pass incomplete short right to #84 J.Johnson thrown to WPG23,6433,6-1	,Long (8+),Own Deep,Tied,Early Half
WPG,1,2,15.0,104.0,1330,0.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short middle to #13 L.Whitehead caught at WPG07, for 10 yards to the WPG16 (#46 B.Hladik)",6433,6-3	,Long (8+),Own Deep,Tied,Early Half
BC,1,1,10.0,53.0,1271,0.0,1,Interception,"Shotgun #3 V.Adams Jr. pass intercepted by #30 T.Ford at WPG37 #30 T.Ford return 1 yard to the WPG38, out of bounds at WPG38",6433,7-1	,Long (8+),Midfield,Tied,Early Half
WPG,1,1,10.0,72.0,1251,0.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #86 K.Clercius caught at WPG41, for 3 yards to the WPG41 (#1 G.Peters)",6433,8-1	,Long (8+),Own Territory,Tied,Early Half
WPG,1,2,7.0,69.0,1211,0.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #84 J.Johnson caught at WPG47, for 8 yards to the WPG49 (#20 B.Lokombo), 1ST DOWN",6433,8-2	,Medium (4-7),Own Territory,Tied,Early Half
WPG,1,1,10.0,61.0,1172,0.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short left to #84 J.Johnson caught at WPG44, for 5 yards to the WPG54 (#20 B.Lokombo)",6433,8-3	,Long (8+),Own Territory,Tied,Early Half
WPG,1,2,5.0,56.0,1127,0.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #20 B.Oliveira caught at WPG50, for 19 yards to the BC37 (#24 P.Rene), 1ST DOWN",6433,8-4	,Medium (4-7),Midfield,Tied,Early Half
WPG,1,1,10.0,37.0,1104,0.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #20 B.Oliveira caught at BC41, for 4 yards to the BC33 (#20 B.Lokombo)",6433,8-5	,Long (8+),Opponent Territory,Tied,Early Half
WPG,1,2,6.0,33.0,1082,0.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short left to #80 O.Wilson caught at BC29, for 4 yards to the BC29 (#24 P.Rene)",6433,8-6	,Medium (4-7),Opponent Territory,Tied,Early Half
BC,1,1,10.0,70.0,1007,-3.0,0,Nothing,#31 W.Stanback rush left for 4 yards gain to the BC44 (#4 A.Bighill),6433,9-1	,Long (8+),Own Territory,Trailing 1-7,Early Half
BC,1,2,6.0,66.0,970,-3.0,1,Nothing,Shotgun #3 V.Adams Jr. pass incomplete short middle to #18 J.McInnis thrown to WPG48 broken up by #1 D.Nichols,6433,9-2	,Medium (4-7),Own Territory,Trailing 1-7,Early Half
WPG,1,1,10.0,95.0,934,3.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 0 yards to the WPG15 (#92 J.Banks),6433,10-1	,Long (8+),Own Deep,Leading 1-7,Early Half
WPG,1,2,10.0,95.0,900,3.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete deep middle to #80 O.Wilson caught at WPG46, for 35 yards to the WPG50 (#6 T.Lee), 1ST DOWN",6433,10-2	,Long (8+),Own Deep,Leading 1-7,Early Half
WPG,2,1,10.0,60.0,888,3.0,0,Nothing,Shotgun #17 C.Streveler rush right for 2 yards gain to the WPG52 (#95 M.Moore),6433,10-3	,Long (8+),Midfield,Leading 1-7,Early Half
WPG,2,2,8.0,58.0,846,3.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short left to #13 L.Whitehead caught at BC54, for 7 yards to the BC51 (#17 C.Evans)",6433,10-4	,Long (8+),Midfield,Leading 1-7,Early Half
WPG,2,3,1.0,51.0,807,3.0,0,Nothing,"#17 C.Streveler rush left for 2 yards gain to the BC49 (#1 G.Peters), 1ST DOWN",6433,10-5	,Short (1-3),Midfield,Leading 1-7,Early Half
WPG,2,1,10.0,49.0,764,3.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #13 L.Whitehead caught at BC48, for 15 yards to the BC34 (#23 A.Greene), 1ST DOWN",6433,10-6	,Long (8+),Midfield,Leading 1-7,Early Half
WPG,2,1,10.0,34.0,733,3.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short left to #84 J.Johnson caught at BC39, for 12 yards to the BC22 (#24 P.Rene), 1ST DOWN. #84 J.Johnson injured on the play",6433,10-7	,Long (8+),Opponent Territory,Leading 1-7,Early Half
WPG,2,1,10.0,22.0,722,3.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 3 yards gain to the BC19 (#20 B.Lokombo),6433,10-8	,Long (8+),Opponent Territory,Leading 1-7,Early Half
WPG,2,2,7.0,19.0,680,3.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #80 O.Wilson caught at BC13, for 6 yards to the BC13 (#17 C.Evans)",6433,10-9	,Medium (4-7),Red Zone,Leading 1-7,Early Half
WPG,2,3,1.0,13.0,634,3.0,0,Turnover On Downs,"#17 C.Streveler rush left for 0 yards to the BC13 (#23 A.Greene), TURNOVER ON DOWNS",6433,10-10	,Short (1-3),Red Zone,Leading 1-7,Early Half
BC,2,1,10.0,97.0,597,-3.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short left to #4 K.Hatcher caught at BC30, for 17 yards to the BC30 (#31 E.Holm), 1ST DOWN",6433,11-1	,Long (8+),Own Deep,Trailing 1-7,Late Half
BC,2,1,10.0,80.0,581,-3.0,0,Nothing,Shotgun #3 V.Adams Jr. rush left for 1 yard gain to the BC31 (#1 D.Nichols),6433,11-2	,Long (8+),Own Territory,Trailing 1-7,Late Half
BC,2,2,9.0,79.0,533,-3.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short right to #83 S.Berryhill III caught at BC35, for 4 yards to the BC35 (#24 T.Bonds)",6433,11-3	,Long (8+),Own Territory,Trailing 1-7,Late Half
WPG,2,1,10.0,75.0,480,3.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #20 B.Oliveira caught at WPG37, for 8 yards to the WPG43 (#94 J.Archibald)",6433,12-1	,Long (8+),Own Territory,Leading 1-7,Late Half
WPG,2,2,2.0,67.0,459,3.0,0,Nothing,"Shotgun #20 B.Oliveira rush middle for 3 yards gain to the WPG46 (#56 C.Covington), 1ST DOWN",6433,12-2	,Short (1-3),Own Territory,Leading 1-7,Late Half
WPG,2,1,10.0,64.0,419,3.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short left to #13 L.Whitehead caught at WPG43, for 7 yards to the WPG53 (#17 C.Evans)",6433,12-3	,Long (8+),Own Territory,Leading 1-7,Late Half
WPG,2,2,3.0,57.0,376,3.0,0,Nothing,"Shotgun #20 B.Oliveira rush middle for 5 yards gain to the BC52 (#93 A.Siddiqi), 1ST DOWN",6433,12-4	,Short (1-3),Midfield,Leading 1-7,Late Half
WPG,2,1,10.0,52.0,335,3.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 0 yards to the BC52 (#95 M.Moore),6433,12-5	,Long (8+),Midfield,Leading 1-7,Late Half
WPG,2,2,10.0,52.0,294,3.0,1,Nothing,Shotgun #8 Z.Collaros pass incomplete short middle to #10 N.Demski thrown to BC40,6433,12-6	,Long (8+),Midfield,Leading 1-7,Late Half
BC,2,1,10.0,70.0,256,-6.0,0,Nothing,Shotgun #31 W.Stanback rush middle for 4 yards gain to the BC44 (#4 A.Bighill),6433,13-1	,Long (8+),Own Territory,Trailing 1-7,Late Half
BC,2,2,6.0,66.0,218,-6.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short right to #19 A.Eberhardt caught at BC50, for 10 yards to the BC54 (#31 E.Holm), 1ST DOWN",6433,13-2	,Medium (4-7),Own Territory,Trailing 1-7,Late Half
BC,2,1,10.0,56.0,186,-6.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short right to #31 W.Stanback caught at BC49, for 1 yard to the BC55 (#33 T.Jones)",6433,13-3	,Long (8+),Midfield,Trailing 1-7,Late Half
BC,2,2,9.0,55.0,173,-6.0,1,LossOfYards,Shotgun #3 V.Adams Jr. sacked for loss of 7 yards to the BC48 (#94 D.Adams),6433,13-4	,Long (8+),Midfield,Trailing 1-7,Late Half
WPG,2,1,10.0,84.0,149,6.0,1,Nothing,Shotgun #8 Z.Collaros pass incomplete short right to #80 O.Wilson thrown to WPG39 broken up by #17 C.Evans,6433,14-1	,Long (8+),Own Deep,Leading 1-7,Late Half
WPG,2,2,10.0,84.0,144,6.0,0,Nothing,"Shotgun #8 Z.Collaros rush right for 17 yards gain to the WPG43, End Of Play, 1ST DOWN",6433,14-2	,Long (8+),Own Deep,Leading 1-7,Late Half
WPG,2,1,10.0,67.0,116,6.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short middle to #80 O.Wilson caught at BC50, for 22 yards to the BC45 (#29 C.Beaulieu), 1ST DOWN",6433,14-3	,Long (8+),Own Territory,Leading 1-7,2-min
WPG,2,1,10.0,45.0,91,6.0,1,Penalty,"Shotgun #8 Z.Collaros pass complete short right to #84 J.Johnson caught at BC50, for 7 yards to the BC38 (#46 B.Hladik) PENALTY WPG Procedure, No End 5 yards from BC45 to BC50. NO PLAY",6433,14-4	,Long (8+),Midfield,Leading 1-7,2-min
WPG,2,1,15.0,50.0,85,6.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short middle to #10 N.Demski caught at BC33, for 27 yards to the BC23 (#29 C.Beaulieu), 1ST DOWN",6433,14-5	,Long (8+),Midfield,Leading 1-7,2-min
WPG,2,1,10.0,23.0,63,6.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #10 N.Demski caught at BC20, for 4 yards to the BC19 (#23 A.Greene)",6433,14-6	,Long (8+),Opponent Territory,Leading 1-7,2-min
WPG,2,2,6.0,19.0,38,6.0,1,Penalty,"Shotgun #8 Z.Collaros pass incomplete short right to #20 B.Oliveira thrown to BC20 PENALTY BC Illegal contact declined BC Illegal contact (#23 A.Greene) 9 yards from BC19 to BC10, 1ST DOWN. NO PLAY",6433,14-7	,Medium (4-7),Red Zone,Leading 1-7,2-min
WPG,2,1,10.0,10.0,28,6.0,1,Touchdown,"Shotgun #8 Z.Collaros pass complete short middle to #13 L.Whitehead caught at BC04, for 10 yards to the BC00 TOUCHDOWN, clock 00:28, 1ST DOWN",6433,14-8	,Long (8+),Red Zone,Leading 1-7,2-min
BC,2,1,10.0,82.0,22,-13.0,1,LossOfYards,Shotgun #3 V.Adams Jr. sacked for loss of 5 yards to the BC23 (#5 W.Jefferson),6433,16-1	,Long (8+),Own Deep,Trailing 8+,2-min
BC,2,2,15.0,87.0,0,-13.0,0,Nothing,Shotgun #31 W.Stanback rush middle for 9 yards gain to the BC32 (#21 N.Hallett),6433,16-2	,Long (8+),Own Deep,Trailing 8+,2-min
WPG,3,1,10.0,78.0,1781,13.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #84 J.Johnson caught at WPG28, for 0 yards to the WPG32 (#24 P.Rene)",6433,18-1	,Long (8+),Own Territory,Leading 8+,Early Half
WPG,3,2,10.0,78.0,1738,13.0,1,Nothing,Shotgun #8 Z.Collaros pass incomplete short right to #80 O.Wilson thrown to WPG42 broken up by #1 G.Peters,6433,18-2	,Long (8+),Own Territory,Leading 8+,Early Half
BC,3,1,10.0,46.0,1682,-13.0,0,Nothing,Shotgun #31 W.Stanback rush middle for 5 yards gain to the WPG41 (#6 R.Kramdi),6433,19-1	,Long (8+),Midfield,Trailing 8+,Early Half
BC,3,2,5.0,41.0,1669,-13.0,1,Nothing,Shotgun #3 V.Adams Jr. pass incomplete short right to #4 K.Hatcher thrown to WPG33 broken up by #31 E.Holm,6433,19-2	,Medium (4-7),Midfield,Trailing 8+,Early Half
WPG,3,1,10.0,78.0,1636,13.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete deep left to #80 O.Wilson caught at BC51, for 36 yards to the BC42 (#1 G.Peters), 1ST DOWN",6433,20-1	,Long (8+),Own Territory,Leading 8+,Early Half
WPG,3,1,10.0,42.0,1590,13.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 6 yards gain to the BC36 (#0 S.Teuhema),6433,20-2	,Long (8+),Midfield,Leading 8+,Early Half
WPG,3,2,4.0,36.0,1551,13.0,0,Nothing,"Shotgun #17 C.Streveler rush middle for 7 yards gain to the BC29 (#0 S.Teuhema), 1ST DOWN",6433,20-3	,Medium (4-7),Opponent Territory,Leading 8+,Early Half
WPG,3,1,10.0,29.0,1508,13.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 5 yards gain to the BC24 (#40 P.Robertson),6433,20-4	,Long (8+),Opponent Territory,Leading 8+,Early Half
WPG,3,2,5.0,24.0,1464,13.0,1,Nothing,Shotgun #8 Z.Collaros pass incomplete short left to #84 J.Johnson thrown to BC11,6433,20-5	,Medium (4-7),Opponent Territory,Leading 8+,Early Half
BC,3,1,10.0,70.0,1434,-16.0,1,Nothing,Shotgun #3 V.Adams Jr. pass incomplete deep right to #13 A.Hollins thrown to WPG29,6433,21-1	,Long (8+),Own Territory,Trailing 8+,Early Half
BC,3,2,10.0,70.0,1409,-16.0,1,LossOfYards,Shotgun #3 V.Adams Jr. sacked for loss of 5 yards to the BC35 (#4 A.Bighill),6433,21-2	,Long (8+),Own Territory,Trailing 8+,Early Half
WPG,3,1,10.0,72.0,1347,16.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short middle to #86 K.Clercius caught at BC53, for 22 yards to the BC50 (#23 A.Greene), 1ST DOWN",6433,22-1	,Long (8+),Own Territory,Leading 8+,Early Half
WPG,3,1,10.0,50.0,1296,16.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #80 O.Wilson caught at BC51, for 6 yards to the BC44 (#20 B.Lokombo)",6433,22-2	,Long (8+),Midfield,Leading 8+,Early Half
WPG,3,2,4.0,44.0,1250,16.0,0,Nothing,Shotgun #84 J.Johnson rush left for 1 yard gain to the BC43 (#46 B.Hladik),6433,22-3	,Medium (4-7),Midfield,Leading 8+,Early Half
BC,3,1,10.0,91.0,1177,-19.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short right to #4 K.Hatcher caught at BC18, for 4 yards to the BC23 (#31 E.Holm)",6433,24-1	,Long (8+),Own Deep,Trailing 8+,Early Half
BC,3,2,6.0,87.0,1150,-19.0,1,Nothing,Shotgun #3 V.Adams Jr. pass incomplete deep left to #13 A.Hollins thrown to BC45,6433,24-2	,Medium (4-7),Own Deep,Trailing 8+,Early Half
WPG,3,1,10.0,68.0,1110,19.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #80 O.Wilson caught at WPG43, for 3 yards to the WPG45 (#23 A.Greene)",6433,25-1	,Long (8+),Own Territory,Leading 8+,Early Half
WPG,3,2,7.0,65.0,1056,19.0,1,Penalty,"Shotgun #8 Z.Collaros pass incomplete deep right to #86 K.Clercius thrown to BC41, 1ST DOWN, PENALTY BC Illegal contact declined BC Pass interference, defense (#1 G.Peters) 24 yards from WPG45 to BC41, 1ST DOWN. NO PLAY",6433,25-2	,Medium (4-7),Own Territory,Leading 8+,Early Half
WPG,3,1,10.0,41.0,1001,19.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #10 N.Demski caught at BC39, for 8 yards to the BC33 (#20 B.Lokombo)",6433,25-3	,Long (8+),Midfield,Leading 8+,Early Half
WPG,3,2,2.0,33.0,980,19.0,0,Nothing,#17 C.Streveler rush left for 1 yard gain to the BC32 (#91 N.Cherry),6433,25-4	,Short (1-3),Opponent Territory,Leading 8+,Early Half
WPG,3,3,1.0,32.0,946,19.0,0,Nothing,"#17 C.Streveler rush middle for 2 yards gain to the BC30 (#40 P.Robertson), 1ST DOWN",6433,25-5	,Short (1-3),Opponent Territory,Leading 8+,Early Half
WPG,3,1,10.0,30.0,900,19.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 7 yards gain to the BC23 (#6 T.Lee),6433,25-6	,Long (8+),Opponent Territory,Leading 8+,Early Half
WPG,4,2,3.0,23.0,880,19.0,0,Nothing,"Shotgun #20 B.Oliveira rush left for 4 yards gain to the BC19 (#20 B.Lokombo; #29 C.Beaulieu) PENALTY WPG Holding, offence (#65 A.Eli) 10 yards from BC23 to BC33. NO PLAY",6433,25-7	,Short (1-3),Opponent Territory,Leading 8+,Early Half
WPG,4,2,8.0,28.0,834,19.0,1,Nothing,Shotgun #8 Z.Collaros pass incomplete short middle to #10 N.Demski thrown to BC20 broken up by #46 B.Hladik,6433,25-9	,Long (8+),Opponent Territory,Leading 8+,Early Half
BC,4,1,10.0,70.0,808,-22.0,1,Nothing,Shotgun #3 V.Adams Jr. pass incomplete short middle to #18 J.McInnis thrown to WPG54,6433,26-1	,Long (8+),Own Territory,Trailing 8+,Early Half
BC,4,2,10.0,70.0,788,-22.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete deep left to #13 A.Hollins caught at WPG47, for 23 yards to the WPG47 (#1 D.Nichols), out of bounds, 1ST DOWN",6433,26-2	,Long (8+),Own Territory,Trailing 8+,Early Half
BC,4,1,10.0,47.0,773,-22.0,1,LossOfYards,Shotgun #3 V.Adams Jr. sacked for loss of 9 yards to the BC54 (#9 T.Garbutt). #3 V.Adams Jr. injured on the play,6433,26-3	,Long (8+),Midfield,Trailing 8+,Early Half
BC,4,2,19.0,56.0,743,-22.0,1,Nothing,"Shotgun #9 J.Dolegala pass complete short middle to #13 A.Hollins caught at WPG50, for 12 yards to the WPG44 (#4 A.Bighill)",6433,26-4	,Long (8+),Midfield,Trailing 8+,Early Half
BC,4,3,7.0,44.0,709,-22.0,1,Turnover On Downs,"Shotgun #9 J.Dolegala pass incomplete short right to #19 A.Eberhardt thrown to WPG37 broken up by #5 W.Jefferson, TURNOVER ON DOWNS",6433,26-5	,Medium (4-7),Midfield,Trailing 8+,Early Half
