possession_team,down,distance_bucket,field_bucket,score_bucket,time_bucket,plays,pass_prob_hist,avg_yards,avg_yards_to_endzone,avg_score_diff,avg_seconds_in_half,league_plays,league_pass_prob_hist,pass_prob_delta_vs_league
SSK,2,Medium (4-7),Midfield,Trailing 1-7,2-min,1,1.0,5.0,49.0,-4.0,65.0,18,0.8333333333333334,0.16666666666666663
SSK,2,Medium (4-7),Midfield,Trailing 1-7,Early Half,5,1.0,5.6,52.2,-2.8,1222.8,43,0.8837209302325582,0.11627906976744184
SSK,2,Medium (4-7),Midfield,Trailing 1-7,Late Half,3,1.0,5.0,50.666666666666664,-5.333333333333333,479.3333333333333,22,0.9545454545454546,0.045454545454545414
SSK,2,Medium (4-7),Midfield,Trailing 8+,2-min,3,1.0,5.0,51.333333333333336,-18.333333333333332,68.66666666666667,12,0.5833333333333334,0.41666666666666663
SSK,2,Medium (4-7),Midfield,Trailing 8+,Early Half,1,1.0,6.0,54.0,-14.0,984.0,28,0.8214285714285714,0.1785714285714286
SSK,2,Medium (4-7),Midfield,Trailing 8+,Late Half,1,1.0,6.0,55.0,-9.0,361.0,22,0.7272727272727273,0.2727272727272727
SSK,2,Medium (4-7),Opponent Territory,Leading 1-7,2-min,2,0.0,4.5,30.0,6.0,114.0,7,0.42857142857142855,-0.42857142857142855
SSK,2,Medium (4-7),Opponent Territory,Leading 1-7,Early Half,7,0.8571428571428571,5.285714285714286,33.285714285714285,2.2857142857142856,1219.7142857142858,30,0.8333333333333334,0.023809523809523725
SSK,2,Medium (4-7),Opponent Territory,Leading 1-7,Late Half,2,1.0,5.5,28.5,5.0,375.5,14,0.7142857142857143,0.2857142857142857
SSK,2,Medium (4-7),Opponent Territory,Leading 8+,2-min,3,0.3333333333333333,6.0,34.333333333333336,10.333333333333334,61.333333333333336,6,0.5,-0.16666666666666669
SSK,2,Medium (4-7),Opponent Territory,Leading 8+,Early Half,2,1.0,4.0,26.0,11.5,957.5,19,0.7894736842105263,0.21052631578947367
SSK,2,Medium (4-7),Opponent Territory,Tied,2-min,1,0.0,7.0,34.0,0.0,14.0,2,0.0,0.0
SSK,2,Medium (4-7),Opponent Territory,Tied,Early Half,2,1.0,6.0,32.0,0.0,989.5,27,0.8518518518518519,0.14814814814814814
SSK,2,Medium (4-7),Opponent Territory,Tied,Late Half,2,1.0,7.0,30.0,0.0,292.5,4,1.0,0.0
SSK,2,Medium (4-7),Opponent Territory,Trailing 1-7,2-min,1,1.0,4.0,34.0,-4.0,17.0,3,1.0,0.0
SSK,2,Medium (4-7),Opponent Territory,Trailing 1-7,Early Half,3,0.6666666666666666,6.666666666666667,29.0,-6.0,1106.3333333333333,35,0.8,-0.13333333333333341
SSK,2,Medium (4-7),Opponent Territory,Trailing 1-7,Late Half,1,1.0,4.0,34.0,-6.0,348.0,13,1.0,0.0
SSK,2,Medium (4-7),Opponent Territory,Trailing 8+,Early Half,2,1.0,6.0,31.5,-10.5,1461.0,20,0.95,0.050000000000000044
SSK,2,Medium (4-7),Opponent Territory,Trailing 8+,Late Half,2,1.0,6.5,27.5,-16.0,388.5,22,0.7727272727272727,0.2272727272727273
SSK,2,Medium (4-7),Own Deep,Leading 1-7,2-min,1,1.0,5.0,99.0,7.0,91.0,4,0.75,0.25
SSK,2,Medium (4-7),Own Deep,Leading 1-7,Early Half,3,1.0,5.0,87.0,4.666666666666667,820.6666666666666,29,0.8275862068965517,0.1724137931034483
SSK,2,Medium (4-7),Own Deep,Leading 8+,2-min,1,1.0,7.0,81.0,11.0,88.0,4,0.5,0.5
SSK,2,Medium (4-7),Own Deep,Leading 8+,Early Half,1,1.0,7.0,92.0,9.0,1256.0,11,0.8181818181818182,0.18181818181818177
SSK,2,Medium (4-7),Own Deep,Leading 8+,Late Half,1,1.0,6.0,83.0,14.0,350.0,9,0.7777777777777778,0.2222222222222222
SSK,2,Medium (4-7),Own Deep,Tied,Early Half,2,1.0,4.0,87.5,0.0,1557.5,19,1.0,0.0
SSK,2,Medium (4-7),Own Deep,Trailing 1-7,Early Half,1,1.0,4.0,83.0,-4.0,1341.0,23,0.9130434782608695,0.08695652173913049
SSK,2,Medium (4-7),Own Deep,Trailing 1-7,Late Half,2,1.0,5.0,94.0,-5.0,370.0,11,1.0,0.0
SSK,2,Medium (4-7),Own Deep,Trailing 8+,Early Half,1,1.0,5.0,85.0,-15.0,1738.0,13,1.0,0.0
SSK,2,Medium (4-7),Own Deep,Trailing 8+,Late Half,1,1.0,6.0,86.0,-10.0,268.0,8,1.0,0.0
SSK,2,Medium (4-7),Own Territory,Leading 1-7,2-min,1,1.0,7.0,71.0,4.0,80.0,11,0.8181818181818182,0.18181818181818177
SSK,2,Medium (4-7),Own Territory,Leading 1-7,Early Half,12,1.0,5.5,70.58333333333333,3.9166666666666665,1086.4166666666667,68,0.8088235294117647,0.19117647058823528
SSK,2,Medium (4-7),Own Territory,Leading 1-7,Late Half,3,1.0,5.666666666666667,74.0,4.333333333333333,331.3333333333333,18,0.8888888888888888,0.11111111111111116
SSK,2,Medium (4-7),Own Territory,Leading 8+,2-min,1,1.0,5.0,74.0,8.0,97.0,8,0.5,0.5
SSK,2,Medium (4-7),Own Territory,Leading 8+,Early Half,4,1.0,5.0,72.0,19.25,1121.75,33,0.8181818181818182,0.18181818181818177
SSK,2,Medium (4-7),Own Territory,Leading 8+,Late Half,2,1.0,6.0,71.0,24.5,296.0,20,0.8,0.19999999999999996
SSK,2,Medium (4-7),Own Territory,Tied,2-min,1,1.0,4.0,66.0,0.0,19.0,4,1.0,0.0
SSK,2,Medium (4-7),Own Territory,Tied,Early Half,6,1.0,5.5,71.5,0.0,1457.5,61,0.8688524590163934,0.1311475409836066
SSK,2,Medium (4-7),Own Territory,Trailing 1-7,2-min,2,0.5,5.5,73.0,-4.0,28.5,11,0.6363636363636364,-0.13636363636363635
SSK,2,Medium (4-7),Own Territory,Trailing 1-7,Early Half,12,1.0,5.25,69.25,-4.0,1185.3333333333333,79,0.8860759493670886,0.11392405063291144
SSK,2,Medium (4-7),Own Territory,Trailing 1-7,Late Half,3,1.0,6.0,69.0,-5.666666666666667,392.3333333333333,21,0.9523809523809523,0.04761904761904767
SSK,2,Medium (4-7),Own Territory,Trailing 8+,2-min,2,1.0,4.5,65.5,-12.0,72.0,11,0.9090909090909091,0.09090909090909094
SSK,2,Medium (4-7),Own Territory,Trailing 8+,Early Half,4,1.0,5.5,73.5,-11.25,1476.5,42,0.8571428571428571,0.1428571428571429
SSK,2,Medium (4-7),Own Territory,Trailing 8+,Late Half,1,1.0,6.0,74.0,-8.0,169.0,20,0.95,0.050000000000000044
SSK,2,Medium (4-7),Red Zone,Leading 1-7,Early Half,3,1.0,5.666666666666667,7.666666666666667,1.6666666666666667,948.3333333333334,23,0.9130434782608695,0.08695652173913049
SSK,2,Medium (4-7),Red Zone,Leading 1-7,Late Half,1,1.0,4.0,4.0,5.0,359.0,11,0.7272727272727273,0.2727272727272727
SSK,2,Medium (4-7),Red Zone,Leading 8+,Early Half,3,1.0,6.0,11.666666666666666,15.666666666666666,893.6666666666666,12,0.8333333333333334,0.16666666666666663
SSK,2,Medium (4-7),Red Zone,Leading 8+,Late Half,3,0.3333333333333333,5.333333333333333,9.0,14.0,247.66666666666666,14,0.7142857142857143,-0.380952380952381
SSK,2,Medium (4-7),Red Zone,Tied,Early Half,2,1.0,5.0,14.0,0.0,1602.5,17,0.7647058823529411,0.23529411764705888
SSK,2,Medium (4-7),Red Zone,Tied,Late Half,1,0.0,7.0,7.0,0.0,249.0,3,0.6666666666666666,-0.6666666666666666
SSK,2,Medium (4-7),Red Zone,Trailing 1-7,Early Half,2,1.0,5.5,18.0,-3.0,973.0,22,0.8181818181818182,0.18181818181818177
SSK,2,Medium (4-7),Red Zone,Trailing 1-7,Late Half,1,1.0,7.0,13.0,-6.0,588.0,2,0.5,0.5
SSK,2,Medium (4-7),Red Zone,Trailing 8+,Early Half,1,1.0,5.0,16.0,-9.0,1179.0,17,0.8235294117647058,0.17647058823529416
SSK,2,Medium (4-7),Red Zone,Trailing 8+,Late Half,3,0.6666666666666666,5.666666666666667,7.666666666666667,-14.333333333333334,475.6666666666667,16,0.875,-0.20833333333333337
SSK,2,Short (1-3),Midfield,Leading 1-7,2-min,1,0.0,2.0,50.0,1.0,38.0,5,0.4,-0.4
SSK,2,Short (1-3),Midfield,Leading 1-7,Early Half,4,0.25,2.25,50.0,5.25,1223.75,21,0.09523809523809523,0.15476190476190477
SSK,2,Short (1-3),Midfield,Leading 8+,2-min,2,0.0,2.5,51.0,19.5,63.5,6,0.16666666666666666,-0.16666666666666666
SSK,2,Short (1-3),Midfield,Leading 8+,Early Half,4,0.5,2.5,51.0,10.75,968.0,15,0.3333333333333333,0.16666666666666669
SSK,2,Short (1-3),Midfield,Leading 8+,Late Half,1,1.0,2.0,59.0,10.0,593.0,7,0.42857142857142855,0.5714285714285714
SSK,2,Short (1-3),Midfield,Tied,2-min,1,0.0,1.0,53.0,0.0,17.0,3,0.0,0.0
SSK,2,Short (1-3),Midfield,Tied,Early Half,4,0.5,2.25,51.0,0.0,1665.0,29,0.3103448275862069,0.1896551724137931
SSK,2,Short (1-3),Midfield,Trailing 1-7,Early Half,5,0.6,2.0,52.2,-5.0,1298.0,32,0.3125,0.2875
SSK,2,Short (1-3),Midfield,Trailing 8+,2-min,2,0.5,2.5,50.0,-14.0,35.0,13,0.6923076923076923,-0.1923076923076923
SSK,2,Short (1-3),Midfield,Trailing 8+,Early Half,4,0.75,1.5,54.0,-13.5,1027.75,21,0.19047619047619047,0.5595238095238095
SSK,2,Short (1-3),Midfield,Trailing 8+,Late Half,2,1.0,3.0,51.0,-11.0,203.0,18,0.5,0.5
SSK,2,Short (1-3),Opponent Territory,Leading 1-7,Late Half,3,0.6666666666666666,2.0,32.0,4.666666666666667,268.0,11,0.2727272727272727,0.3939393939393939
SSK,2,Short (1-3),Opponent Territory,Leading 8+,Early Half,4,0.25,2.0,36.0,15.75,1252.5,23,0.043478260869565216,0.20652173913043478
SSK,2,Short (1-3),Opponent Territory,Tied,Early Half,1,0.0,2.0,23.0,0.0,932.0,18,0.16666666666666666,-0.16666666666666666
SSK,2,Short (1-3),Opponent Territory,Trailing 1-7,Early Half,1,0.0,3.0,40.0,-6.0,1203.0,21,0.19047619047619047,-0.19047619047619047
SSK,2,Short (1-3),Opponent Territory,Trailing 8+,Early Half,2,0.0,1.0,32.5,-10.5,1335.0,9,0.3333333333333333,-0.3333333333333333
SSK,2,Short (1-3),Opponent Territory,Trailing 8+,Late Half,1,1.0,3.0,35.0,-12.0,588.0,11,0.2727272727272727,0.7272727272727273
SSK,2,Short (1-3),Own Deep,Leading 1-7,Late Half,2,0.0,2.0,88.0,2.5,354.5,4,0.0,0.0
SSK,2,Short (1-3),Own Deep,Leading 8+,Late Half,1,0.0,1.0,81.0,8.0,124.0,6,0.0,0.0
SSK,2,Short (1-3),Own Deep,Trailing 1-7,Early Half,3,0.6666666666666666,2.3333333333333335,94.66666666666667,-3.6666666666666665,1182.6666666666667,12,0.3333333333333333,0.3333333333333333
SSK,2,Short (1-3),Own Territory,Leading 1-7,Early Half,3,0.6666666666666666,1.6666666666666667,67.66666666666667,4.666666666666667,1087.6666666666667,33,0.12121212121212122,0.5454545454545454
SSK,2,Short (1-3),Own Territory,Leading 1-7,Late Half,1,0.0,2.0,69.0,5.0,294.0,19,0.10526315789473684,-0.10526315789473684
SSK,2,Short (1-3),Own Territory,Leading 8+,Early Half,2,0.0,1.5,74.5,9.0,1088.5,25,0.2,-0.2
SSK,2,Short (1-3),Own Territory,Tied,Early Half,2,0.0,2.5,64.5,0.0,1663.5,24,0.08333333333333333,-0.08333333333333333
SSK,2,Short (1-3),Own Territory,Trailing 1-7,2-min,1,1.0,2.0,61.0,-4.0,51.0,9,0.5555555555555556,0.4444444444444444
SSK,2,Short (1-3),Own Territory,Trailing 1-7,Early Half,3,0.3333333333333333,2.0,62.0,-2.6666666666666665,1126.3333333333333,38,0.34210526315789475,-0.00877192982456143
SSK,2,Short (1-3),Own Territory,Trailing 1-7,Late Half,1,0.0,1.0,72.0,-7.0,585.0,19,0.15789473684210525,-0.15789473684210525
SSK,2,Short (1-3),Own Territory,Trailing 8+,2-min,1,0.0,1.0,70.0,-15.0,47.0,10,0.6,-0.6
SSK,2,Short (1-3),Own Territory,Trailing 8+,Early Half,3,0.6666666666666666,2.3333333333333335,66.33333333333333,-12.0,1392.3333333333333,28,0.25,0.41666666666666663
SSK,2,Short (1-3),Own Territory,Trailing 8+,Late Half,4,0.5,2.0,67.5,-11.0,295.25,21,0.3333333333333333,0.16666666666666669
SSK,2,Short (1-3),Red Zone,Leading 8+,2-min,2,0.0,1.5,6.0,8.0,23.0,4,0.0,0.0
SSK,2,Short (1-3),Red Zone,Tied,Early Half,1,1.0,2.0,15.0,0.0,1389.0,10,0.1,0.9
SSK,2,Short (1-3),Red Zone,Trailing 1-7,2-min,2,0.5,2.0,12.0,-7.0,60.0,9,0.2222222222222222,0.2777777777777778
SSK,2,Short (1-3),Red Zone,Trailing 1-7,Early Half,2,0.0,2.0,8.0,-6.0,1459.5,13,0.15384615384615385,-0.15384615384615385
SSK,2,Short (1-3),Red Zone,Trailing 8+,2-min,1,1.0,2.0,19.0,-22.0,31.0,8,0.75,0.25
SSK,2,Short (1-3),Red Zone,Trailing 8+,Early Half,1,0.0,1.0,5.0,-9.0,900.0,12,0.16666666666666666,-0.16666666666666666
SSK,3,Long (8+),Midfield,Trailing 8+,Late Half,1,1.0,9.0,42.0,-22.0,149.0,5,1.0,0.0
SSK,3,Long (8+),Opponent Territory,Trailing 1-7,2-min,1,1.0,10.0,30.0,-4.0,32.0,3,1.0,0.0
SSK,3,Long (8+),Opponent Territory,Trailing 8+,2-min,1,1.0,10.0,23.0,-18.0,5.0,3,1.0,0.0
SSK,3,Long (8+),Own Deep,Trailing 8+,2-min,1,1.0,12.0,85.0,-12.0,50.0,2,1.0,0.0
SSK,3,Long (8+),Red Zone,Trailing 8+,Late Half,1,1.0,11.0,11.0,-22.0,416.0,4,1.0,0.0
SSK,3,Medium (4-7),Midfield,Trailing 1-7,2-min,1,1.0,5.0,49.0,-4.0,61.0,4,1.0,0.0
SSK,3,Medium (4-7),Midfield,Trailing 8+,2-min,2,1.0,5.0,51.0,-18.5,75.5,4,1.0,0.0
SSK,3,Medium (4-7),Opponent Territory,Leading 8+,2-min,1,1.0,4.0,38.0,10.0,3.0,1,1.0,0.0
SSK,3,Medium (4-7),Opponent Territory,Trailing 8+,2-min,1,1.0,6.0,27.0,-8.0,28.0,3,1.0,0.0
SSK,3,Medium (4-7),Red Zone,Trailing 8+,2-min,1,1.0,6.0,11.0,-15.0,58.0,2,1.0,0.0
SSK,3,Short (1-3),Midfield,Leading 1-7,Early Half,2,0.0,1.0,51.0,3.0,1071.0,10,0.2,-0.2
SSK,3,Short (1-3),Midfield,Leading 8+,2-min,1,0.0,1.0,51.0,8.0,45.0,4,0.0,0.0
SSK,3,Short (1-3),Midfield,Leading 8+,Early Half,1,0.0,1.0,49.0,9.0,1068.0,5,0.0,0.0
SSK,3,Short (1-3),Midfield,Tied,2-min,1,0.0,1.0,53.0,0.0,11.0,2,0.0,0.0
SSK,3,Short (1-3),Midfield,Tied,Early Half,1,0.0,1.0,51.0,0.0,1653.0,8,0.375,-0.375
SSK,3,Short (1-3),Opponent Territory,Leading 8+,2-min,1,0.0,1.0,34.0,10.0,92.0,3,0.0,0.0
SSK,3,Short (1-3),Own Deep,Trailing 8+,Early Half,1,1.0,3.0,86.0,-15.0,740.0,4,0.25,0.75
SSK,3,Short (1-3),Own Territory,Leading 1-7,2-min,1,0.0,2.0,62.0,6.0,69.0,2,0.0,0.0
SSK,3,Short (1-3),Own Territory,Leading 1-7,Early Half,2,0.0,1.0,68.5,2.5,1082.0,8,0.0,0.0
SSK,3,Short (1-3),Own Territory,Leading 1-7,Late Half,1,0.0,1.0,66.0,1.0,238.0,4,0.0,0.0
SSK,3,Short (1-3),Own Territory,Leading 8+,2-min,1,0.0,1.0,75.0,11.0,77.0,2,0.0,0.0
SSK,3,Short (1-3),Own Territory,Tied,Early Half,1,0.0,1.0,74.0,0.0,1031.0,7,0.0,0.0
SSK,3,Short (1-3),Own Territory,Trailing 8+,2-min,1,1.0,2.0,75.0,-18.0,77.0,4,0.5,0.5
SSK,3,Short (1-3),Own Territory,Trailing 8+,Early Half,1,0.0,3.0,70.0,-15.0,1727.0,7,0.0,0.0
SSK,3,Short (1-3),Red Zone,Leading 8+,Late Half,1,0.0,1.0,1.0,14.0,165.0,1,0.0,0.0
SSK,3,Short (1-3),Red Zone,Tied,Late Half,1,0.0,1.0,1.0,0.0,208.0,1,0.0,0.0
SSK,3,Short (1-3),Red Zone,Trailing 8+,Early Half,1,0.0,1.0,1.0,-9.0,770.0,5,0.2,-0.2
TOR,1,Long (8+),Midfield,Leading 1-7,2-min,7,0.2857142857142857,10.0,53.0,4.571428571428571,72.14285714285714,33,0.48484848484848486,-0.19913419913419916
TOR,1,Long (8+),Midfield,Leading 1-7,Early Half,19,0.6842105263157895,10.263157894736842,51.68421052631579,4.0,1112.421052631579,166,0.5180722891566265,0.16613823715916298
TOR,1,Long (8+),Midfield,Leading 1-7,Late Half,9,0.5555555555555556,10.0,51.55555555555556,3.7777777777777777,287.8888888888889,97,0.5154639175257731,0.04009163802978244
TOR,1,Long (8+),Midfield,Leading 8+,2-min,5,0.4,12.0,50.2,12.8,101.8,47,0.574468085106383,-0.174468085106383
TOR,1,Long (8+),Midfield,Leading 8+,Early Half,16,0.375,10.0,50.25,14.375,1181.75,118,0.5677966101694916,-0.19279661016949157
TOR,1,Long (8+),Midfield,Leading 8+,Late Half,3,0.0,10.0,48.0,13.666666666666666,354.0,44,0.5909090909090909,-0.5909090909090909
TOR,1,Long (8+),Midfield,Tied,2-min,1,0.0,10.0,45.0,0.0,57.0,14,0.7142857142857143,-0.7142857142857143
TOR,1,Long (8+),Midfield,Tied,Early Half,22,0.13636363636363635,10.454545454545455,50.72727272727273,0.0,1531.590909090909,146,0.5068493150684932,-0.3704856787048568
TOR,1,Long (8+),Midfield,Tied,Late Half,4,0.5,11.25,50.5,0.0,266.75,18,0.6666666666666666,-0.16666666666666663
TOR,1,Long (8+),Midfield,Trailing 1-7,2-min,14,0.9285714285714286,10.714285714285714,53.42857142857143,-3.5714285714285716,57.57142857142857,68,0.8970588235294118,0.031512605042016806
TOR,1,Long (8+),Midfield,Trailing 1-7,Early Half,26,0.5384615384615384,10.0,50.23076923076923,-3.923076923076923,1176.8846153846155,219,0.5981735159817352,-0.059711977520196746
TOR,1,Long (8+),Midfield,Trailing 1-7,Late Half,9,0.4444444444444444,10.0,50.22222222222222,-4.777777777777778,287.55555555555554,87,0.6206896551724138,-0.1762452107279694
TOR,1,Long (8+),Midfield,Trailing 8+,2-min,3,1.0,10.0,53.0,-24.666666666666668,70.0,69,0.8985507246376812,0.10144927536231885
TOR,1,Long (8+),Midfield,Trailing 8+,Early Half,18,0.8888888888888888,10.555555555555555,50.5,-17.166666666666668,1167.5555555555557,152,0.6710526315789473,0.2178362573099415
TOR,1,Long (8+),Midfield,Trailing 8+,Late Half,12,0.75,10.0,52.416666666666664,-15.166666666666666,339.5,96,0.7708333333333334,-0.02083333333333337
TOR,1,Long (8+),Opponent Territory,Leading 1-7,2-min,3,0.6666666666666666,10.0,37.666666666666664,5.333333333333333,67.0,18,0.6111111111111112,0.05555555555555547
TOR,1,Long (8+),Opponent Territory,Leading 1-7,Early Half,8,0.75,10.0,30.375,4.375,1031.625,91,0.6043956043956044,0.14560439560439564
TOR,1,Long (8+),Opponent Territory,Leading 1-7,Late Half,11,0.2727272727272727,10.0,29.272727272727273,4.636363636363637,376.90909090909093,55,0.45454545454545453,-0.18181818181818182
TOR,1,Long (8+),Opponent Territory,Leading 8+,2-min,2,0.5,10.0,31.0,12.5,62.5,29,0.6206896551724138,-0.12068965517241381
TOR,1,Long (8+),Opponent Territory,Leading 8+,Early Half,14,0.7142857142857143,10.0,31.642857142857142,13.214285714285714,1152.4285714285713,74,0.527027027027027,0.18725868725868733
TOR,1,Long (8+),Opponent Territory,Leading 8+,Late Half,3,0.6666666666666666,10.0,28.0,13.666666666666666,232.0,42,0.40476190476190477,0.26190476190476186
TOR,1,Long (8+),Opponent Territory,Tied,2-min,2,0.0,10.0,33.5,0.0,22.5,7,0.42857142857142855,-0.42857142857142855
TOR,1,Long (8+),Opponent Territory,Tied,Early Half,12,0.5,10.416666666666666,31.583333333333332,0.0,1240.6666666666667,85,0.5529411764705883,-0.05294117647058827
TOR,1,Long (8+),Opponent Territory,Tied,Late Half,3,0.6666666666666666,10.0,33.0,0.0,282.0,12,0.6666666666666666,0.0
TOR,1,Long (8+),Opponent Territory,Trailing 1-7,2-min,5,0.8,10.0,28.0,-4.0,49.2,39,0.8205128205128205,-0.02051282051282044
TOR,1,Long (8+),Opponent Territory,Trailing 1-7,Early Half,21,0.5714285714285714,10.0,29.428571428571427,-3.380952380952381,1120.3333333333333,136,0.5808823529411765,-0.00945378151260512
TOR,1,Long (8+),Opponent Territory,Trailing 1-7,Late Half,12,0.5,10.0,31.666666666666668,-3.25,264.5833333333333,52,0.5576923076923077,-0.05769230769230771
TOR,1,Long (8+),Opponent Territory,Trailing 8+,2-min,4,1.0,10.0,32.5,-18.0,72.75,44,0.8863636363636364,0.11363636363636365
TOR,1,Long (8+),Opponent Territory,Trailing 8+,Early Half,12,0.6666666666666666,10.416666666666666,31.583333333333332,-14.416666666666666,1299.0,91,0.7032967032967034,-0.03663003663003672
TOR,1,Long (8+),Opponent Territory,Trailing 8+,Late Half,5,0.6,10.0,31.6,-16.0,308.2,71,0.7887323943661971,-0.18873239436619715
TOR,1,Long (8+),Own Deep,Leading 1-7,2-min,2,1.0,15.0,88.0,7.0,92.0,17,0.35294117647058826,0.6470588235294117
TOR,1,Long (8+),Own Deep,Leading 1-7,Early Half,19,0.5263157894736842,10.0,91.15789473684211,4.421052631578948,1259.7368421052631,131,0.5038167938931297,0.02249899558055446
TOR,1,Long (8+),Own Deep,Leading 1-7,Late Half,3,0.3333333333333333,10.0,93.0,5.0,443.0,44,0.3409090909090909,-0.007575757575757569
TOR,1,Long (8+),Own Deep,Leading 8+,2-min,1,0.0,10.0,109.0,16.0,18.0,14,0.21428571428571427,-0.21428571428571427
TOR,1,Long (8+),Own Deep,Leading 8+,Early Half,6,0.3333333333333333,10.0,88.83333333333333,15.0,1114.0,67,0.5074626865671642,-0.17412935323383089
TOR,1,Long (8+),Own Deep,Leading 8+,Late Half,6,0.3333333333333333,10.0,95.33333333333333,23.0,397.8333333333333,47,0.3617021276595745,-0.028368794326241176
TOR,1,Long (8+),Own Deep,Tied,2-min,1,1.0,10.0,89.0,0.0,53.0,8,0.625,0.375
TOR,1,Long (8+),Own Deep,Tied,Early Half,16,0.5625,10.3125,89.1875,0.0,1418.75,88,0.5909090909090909,-0.02840909090909094
TOR,1,Long (8+),Own Deep,Tied,Late Half,1,1.0,10.0,86.0,0.0,194.0,6,0.5,0.5
TOR,1,Long (8+),Own Deep,Trailing 1-7,2-min,5,1.0,10.0,84.8,-2.6,82.2,21,0.6666666666666666,0.33333333333333337
TOR,1,Long (8+),Own Deep,Trailing 1-7,Early Half,16,0.4375,11.5625,89.1875,-3.625,1218.875,103,0.5145631067961165,-0.0770631067961165
TOR,1,Long (8+),Own Deep,Trailing 1-7,Late Half,1,0.0,10.0,85.0,-2.0,121.0,60,0.7333333333333333,-0.7333333333333333
TOR,1,Long (8+),Own Deep,Trailing 8+,2-min,3,1.0,13.333333333333334,96.0,-16.666666666666668,98.0,39,0.7948717948717948,0.20512820512820518
TOR,1,Long (8+),Own Deep,Trailing 8+,Early Half,6,0.5,10.0,87.33333333333333,-13.0,869.5,84,0.6309523809523809,-0.13095238095238093
TOR,1,Long (8+),Own Deep,Trailing 8+,Late Half,10,0.9,11.0,91.0,-15.6,380.1,48,0.7291666666666666,0.1708333333333334
TOR,1,Long (8+),Own Territory,Leading 1-7,2-min,8,0.875,11.875,72.375,3.875,81.625,35,0.6285714285714286,0.24642857142857144
TOR,1,Long (8+),Own Territory,Leading 1-7,Early Half,30,0.5666666666666667,10.333333333333334,68.96666666666667,3.933333333333333,1073.6333333333334,236,0.5254237288135594,0.04124293785310729
TOR,1,Long (8+),Own Territory,Leading 1-7,Late Half,18,0.5,11.11111111111111,69.11111111111111,4.388888888888889,405.5,106,0.5849056603773585,-0.08490566037735847
TOR,1,Long (8+),Own Territory,Leading 8+,Early Half,20,0.6,10.75,70.3,12.7,1256.5,146,0.541095890410959,0.05890410958904102
TOR,1,Long (8+),Own Territory,Leading 8+,Late Half,7,0.5714285714285714,10.0,68.28571428571429,15.714285714285714,306.42857142857144,77,0.45454545454545453,0.11688311688311687
TOR,1,Long (8+),Own Territory,Tied,2-min,1,0.0,10.0,77.0,0.0,33.0,10,0.7,-0.7
TOR,1,Long (8+),Own Territory,Tied,Early Half,29,0.4827586206896552,10.0,71.20689655172414,0.0,1467.448275862069,206,0.587378640776699,-0.1046200200870438
TOR,1,Long (8+),Own Territory,Tied,Late Half,5,0.4,10.0,69.0,0.0,347.8,26,0.6923076923076923,-0.29230769230769227
TOR,1,Long (8+),Own Territory,Trailing 1-7,2-min,10,0.8,10.0,69.8,-2.1,55.8,58,0.8103448275862069,-0.010344827586206806
TOR,1,Long (8+),Own Territory,Trailing 1-7,Early Half,37,0.5135135135135135,10.0,71.16216216216216,-3.6216216216216215,1259.8918918918919,316,0.5822784810126582,-0.06876496749914474
TOR,1,Long (8+),Own Territory,Trailing 1-7,Late Half,20,0.8,10.25,72.35,-3.7,310.9,127,0.7401574803149606,0.0598425196850394
TOR,1,Long (8+),Own Territory,Trailing 8+,2-min,6,1.0,10.0,74.0,-17.333333333333332,79.5,73,0.8493150684931506,0.15068493150684936
TOR,1,Long (8+),Own Territory,Trailing 8+,Early Half,16,0.5625,10.3125,71.125,-14.3125,1204.1875,205,0.6487804878048781,-0.08628048780487807
TOR,1,Long (8+),Own Territory,Trailing 8+,Late Half,14,0.7857142857142857,10.714285714285714,71.78571428571429,-17.357142857142858,356.2142857142857,129,0.7596899224806202,0.026024363233665526
TOR,1,Long (8+),Red Zone,Leading 1-7,2-min,1,1.0,10.0,11.0,2.0,12.0,9,0.6666666666666666,0.33333333333333337
TOR,1,Long (8+),Red Zone,Leading 1-7,Early Half,6,0.6666666666666666,10.0,15.833333333333334,4.5,1195.8333333333333,47,0.5319148936170213,0.13475177304964536
TOR,1,Long (8+),Red Zone,Leading 1-7,Late Half,5,0.6,11.0,13.4,5.0,280.2,35,0.45714285714285713,0.14285714285714285
TOR,1,Long (8+),Red Zone,Leading 8+,2-min,1,0.0,10.0,14.0,16.0,85.0,7,0.2857142857142857,-0.2857142857142857
TOR,1,Long (8+),Red Zone,Leading 8+,Early Half,7,0.5714285714285714,9.714285714285714,15.571428571428571,13.857142857142858,1066.857142857143,30,0.6,-0.02857142857142858
TOR,1,Long (8+),Red Zone,Leading 8+,Late Half,1,0.0,8.0,8.0,8.0,383.0,21,0.3333333333333333,-0.3333333333333333
TOR,1,Long (8+),Red Zone,Tied,Early Half,6,0.3333333333333333,9.666666666666666,13.833333333333334,0.0,1294.5,52,0.5961538461538461,-0.26282051282051283
TOR,1,Long (8+),Red Zone,Tied,Late Half,1,0.0,10.0,18.0,0.0,281.0,3,0.6666666666666666,-0.6666666666666666
TOR,1,Long (8+),Red Zone,Trailing 1-7,2-min,3,1.0,9.666666666666666,13.666666666666666,-2.0,74.66666666666667,18,0.8333333333333334,0.16666666666666663
